entry,KCL_control_1,KCL_control_2,KCL_control_3,KCL_KCL_1,KCL_KCL_2,KCL_KCL_3,NaCl_control_1,NaCl_control_2,NaCl_control_3,NaCl_KCL_1,NaCl_KCL_2,NaCl_KCL_3,Sorb_control_1,Sorb_control_2,Sorb_control_3,Sorb_KCL_1,Sorb_KCL_2,Sorb_KCL_3,FC_kcl,FC_nacl,FC_sorb,log2_FC_kcl,log2_FC_nacl,log2_FC_sorb,pval_kcl,pval_nacl,pval_sorb,adj_pval_kcl,adj_pval_nacl,adj_pval_sorb,neg_log10_adj_pval_kcl,neg_log10_adj_pval_nacl,neg_log10_adj_pval_sorb,uniprot
G4N2B8_MAGO7,12047.3333333333,11160.3333333333,10007,6240,9262.3333333333,11806,8732.3333333333,6866.3333333333,8151.6666666667,12289.3333333333,9556,13020,11368.6666666667,11124.3333333333,9447.3333333333,12820.6666666667,11680,10419,0.8299333950598842,1.507585360866888,1.0499505588349896,-0.26893253490068897,0.5922396911554464,0.07032139436478282,0.31465840354545815,0.03572227149338943,0.34094922474705686,0.6118454302022381,0.169921131495813,0.5278662838404499,0.21335827930682355,0.7697526086450481,0.27747607660420953,G4N2B8
G4MVL2_MAGO7,17979.3333333333,17885,18221.3333333333,17364,17673,19143.6666666667,35624,26167.6666666667,31732,27354,16492.3333333333,30546.3333333333,35479,33499.6666666667,33883,36008,31865.3333333333,32102.6666666667,0.9829619192406115,0.8620320181520232,0.9474564432507954,-0.02479256844042712,-0.21418663906338664,-0.07786847408435243,0.9574718177160368,0.2762342366364277,0.5495072484795194,0.983031163057375,0.5165638135842632,0.6969838547809464,0.0074327143862415275,0.2868760203677269,0.1567772819604631,G4MVL2
G4N7V9_MAGO7,11041.6666666667,8415.3333333333,9469.6666666667,7847.3333333333,8231.3333333333,9117,9825,9029.6666666667,9027.3333333333,6775.6666666667,4354,7426.6666666667,12450.3333333333,13033.6666666667,10129,9578.6666666667,9640.6666666667,10685.6666666667,0.8692315815410542,0.7503783823692282,0.7743300045514224,-0.20218750239192715,-0.41430982899828933,-0.3689795485901192,0.2175416133242752,0.032937551070419936,0.11771447154771855,0.5082537563565861,0.16575304349640557,0.26923835938001284,0.29391940293309365,0.7805384884944737,0.5698630645065345,G4N7V9
G4N0C4_MAGO7,18487.5,19188,16335.5,19294,17329,19212.5,13826,18732,19694.5,19684,12181,18939.5,21470.5,20395.5,19584,12404.5,13319.5,13049.5,1.0392156862745099,1.0110773008755072,0.6398225098673727,0.055495112591703706,0.015893301223625617,-0.6442563454741527,0.6007253977975258,0.8799654268420161,2.4389538224122917e-4,0.8024482754603044,0.9531623081275996,0.009631157649836982,0.09558295195254807,0.020833139737087204,2.016321508231703,G4N0C4
G4N3G9_MAGO7,7145.3333333333,9048,7405,6371.6666666667,7808.3333333333,9966.6666666667,6237.3333333333,8788.5,5607.3333333333,6194,7985.3333333333,9631,10070,13077,13502.3333333333,9629,9898.6666666667,12522.6666666667,1.0544677020031465,1.2802479692176159,0.7569524100838648,0.07651490653653915,0.35642327062596096,-0.40172549466873275,0.8865583096272177,0.4884299199137104,0.34131590328231676,0.956789145689651,0.7136437159099586,0.5278662838404499,0.019183760188678768,0.14651855409584652,0.27747607660420953,G4N3G9
G4MNY1_MAGO7,14190.5,13739.6666666667,14379.6666666667,11610.6666666667,12915.6666666667,14522.3333333333,19228.6666666667,17707.3333333333,18593,19737,17822,19088.6666666667,22798.6666666667,22641.3333333333,17538.6666666667,19865,22601.3333333333,23596.3333333333,0.91016290241124,1.0266587783933039,0.9982333195924857,-0.13580331060064776,0.0379567653776746,-0.002551035158775904,0.2763679502204378,0.6294181787293875,0.6434178280994194,0.5824043385042131,0.8078287991749837,0.7704538278522023,0.23477539849340262,0.09268066824967437,0.11325338278572623,G4MNY1
G4N037_MAGO7,11734.3333333333,13530.3333333333,11950.6666666667,11707,12945,12278,8086.6666666667,7793,8051.3333333333,7632.6666666667,7579.6666666667,7280,20079.3333333333,6769.3333333333,18693.3333333333,5263,4795,4523,1.0273903826843662,0.9414175705887303,0.2565085592011417,0.038984473912837804,-0.08709331519281859,-1.9629211282713337,0.8939192579998976,0.028852226355483197,0.07123208972904421,0.9586806294226929,0.15457168714168776,0.19668859247412648,0.018326047657216456,0.8108700527475882,0.7062208275194208,G4N037
G4MSW1_MAGO7,8088.5,7619.5,7224,7136.5,6203.5,6906,5637,4333.5,4869,4638.5,4407,5009,8093,9265.5,9699.5,5241.5,6089,7100,0.9063586849530809,0.9526596837132881,0.6571690680481356,-0.14184599539242412,-0.06996715913955957,-0.6056635184699892,0.07573904576536948,0.5643113229764078,0.016228621822866697,0.3144476244879478,0.7647869574583369,0.08239503136924035,0.5024516818248368,0.11645952705017419,1.0840989765793663,G4MSW1
G4MM59_MAGO7,18745,10145,10902.3333333333,8818,7732.3333333333,14804.5,9597.5,8945.5,6834.6666666667,11203,9115.5,8413,12480,11921.5,11860,7104.5,7394,8919.5,0.8088176842877697,1.01900396847577,0.6202239651050623,-0.3061135536858119,0.02715967004068912,-0.6891388229351297,0.46908475374853686,0.3978103998322793,0.001996244976788341,0.7232014540483855,0.6364966397316469,0.025158349813850227,0.14074070935161534,0.19620388478307618,1.5993178485305144,G4MM59
G4N7K8_MAGO7,16312.3333333333,15039.6666666667,13379.3333333333,11385.6666666667,11738.3333333333,15425.3333333333,13418,13557,13447.3333333333,10708.3333333333,7908,11819.3333333333,15710,14252,12590.3333333333,13650,10824.3333333333,15322,0.7804915889093247,0.7963164939765004,0.9577603143418467,-0.35754501003099554,-0.3285861546457817,-0.06226343743872232,0.2533895657060568,0.04598660537329514,0.5948558441734577,0.5546927947456225,0.1937945535107634,0.7315286056029303,0.25594747540932095,0.7126584327210622,0.13576868660961736,G4N7K8
G4MKN5_MAGO7,2412,3706.5,3700.5,2921,4183,4977.5,3429,3595.5,3748.5,3424,NA,4706.5,NA,3484.5,3162,NA,3352,NA,1.1303877854344007,1.1306494228897233,1.0086511697886105,0.17681778162275574,0.17715166649612257,0.012427321492249881,0.3642806538637043,0.4066743973299658,0.9346973740719738,0.647104351796972,0.6397770060287997,0.9639914299047577,0.18902567952401989,0.19397137277685922,0.015926827053203987,G4MKN5
G4N2W7_MAGO7,8953,7819,5562,7817.6666666667,7472.3333333333,10291,3692,3952.6666666667,3982.6666666667,3882,4886,5332,6739,6980.3333333333,6479.3333333333,7357.3333333333,7504.6666666667,7945.6666666667,0.9998294752099629,1.2361275088547712,1.1136172528070485,-2.460362471710982e-4,0.30582756759859764,0.15525346754421418,0.4628692485389344,0.13340718000627205,0.01897831746909985,0.7231330993609997,0.3552288876496057,0.09114721660159576,0.14078175941640986,0.44949172409645655,1.0402565890279267,G4N2W7
G4N603_MAGO7,10402,9159,7362,10927,12462,6698,13014,12687,11680,14144,14748,11112,8141.3333333333,9132.6666666667,18965,7661,7430.3333333333,7290,1.193034174036467,1.1148419642153384,0.8135995328126074,0.25463536910757684,0.15683921364147355,-0.297609244120081,0.6149003009567952,0.5047338153048309,0.2523456385121103,0.807812574886662,0.7220891150792448,0.43876536167908026,0.0926893906295345,0.14140920160086168,0.3577676651114924,G4N603
G4NHK7_MAGO7,10743.1060296667,9541.9353203333,10032.5832596667,10269.0333246667,10336.7567875,10835.5568843333,3980.3887635,5182.8229933333,6075.3585153333,4452.878647,5540.1275670000005,7391.6316693333,7740.292666,11927.0782815,12117.805071,4654.7825045,3916.2631343333,4439.4813353333,1.0303185650156672,1.0689401459641403,0.3722186800953043,0.04309047440863552,0.0961810733219853,-1.4257776348567628,0.3931625630254283,0.5334082275534425,0.012345693038928443,0.6734144370047128,0.745184242721489,0.07225761017539031,0.1717175772198745,0.12773633704399018,1.141116406244386,G4NHK7
G4MSP7_MAGO7,17996,17108.5,19444.5,19989,19419,19221,16744,16610.5,13844,16260.5,14175.5,12003,14972.5,15887,14211,12029,14096,11656.5,1.0790731273616359,0.8534059781463532,0.8034062447821005,0.10979263767772818,-0.22869587817082518,-0.31579841956179494,0.13138641848526522,0.36405668265244745,0.05415439341836,0.40312100804425216,0.6052908870940972,0.16794477679655448,0.39456456865429984,0.2180358645221743,0.7748334984832782,G4MSP7
G4NAD2_MAGO7,9364,8276,8161.6666666667,7998,8105,6883,7266,8495,8657.6666666667,5588.6666666667,8332,5929,3763.5,4895.5,4609.5,2368,2310.5,1928,0.9664088931851136,0.6979399646851089,0.5012474237986766,-0.049294364049880184,-0.5188251506817801,-0.9964051781475842,0.1614757210542829,0.1909925001310885,0.00375775349200059,0.44506134818707166,0.4182631823955814,0.03665599116754334,0.3515801208330912,0.3785503624960155,1.4358550328002377,G4NAD2
G4NFK3_MAGO7,5569,5423,6381.6666666667,3429.3333333333,3595,5732,4637,2533.3333333333,2559.6666666667,3671,4927,4399.3333333333,12025.6666666667,11973.3333333333,12026,10393,11193.6666666667,9740,0.6455377985275633,1.718713374137222,0.8642348310557949,-0.6314265219703515,0.7813289699531076,-0.210504718184627,0.12642628215891547,0.23824119716680547,0.020431161865731354,0.3963990721857662,0.4738264166617402,0.09504234197749899,0.4018673706980477,0.32438073025190095,1.0220828706018026,G4NFK3
G4MZ06_MAGO7,16819,17325.3333333333,21487,16744.5,17157.5,15457,14982.3333333333,13335.3333333333,14636,14947,10246,10781.3333333333,13812,14468.3333333333,12367.3333333333,9809.6666666667,9915.3333333333,9706,0.9664749114976162,0.7366311378336499,0.7102278212182668,-0.049195812557171,-0.4409857127885532,-0.4936462198178666,0.25250343186251173,0.21207767254641058,0.0038908103184507985,0.5540962307942845,0.44354814516154334,0.03725718409254607,0.25641480409169515,0.3530592325557073,1.4287899722868622,G4MZ06
G4MQX6_MAGO7,77503,33936.5,37343,33942.5,31662,39344,23685.5,25790.5,26250.5,15353,47984,21834,38592,39665.5,39637.5,35256.5,39112.5,40656.5,0.9089387569290095,0.8465907989375933,0.9867549668874173,-0.13774500404483694,-0.24026328588994708,-0.019236218862917272,0.3608351870173335,0.7687519633179859,0.5919418471105213,0.6433053778413665,0.8999038730703982,0.7299657614957643,0.19158281801193147,0.045803879032584836,0.13669750966334734,G4MQX6
G4N8I5_MAGO7,9529,10330.6666666667,14827.3333333333,8404.3333333333,9445,13056.6666666667,7776,7859.6666666667,8015.3333333333,7550,18012,8454.3333333333,17436.6666666667,21746.3333333333,22846,27889,29723.3333333333,31936,0.9142681982447053,1.0756605454005594,1.3668204601542029,-0.12931065660637026,0.10522286717616451,0.450823748974401,0.5924142046547944,0.3603259125196598,0.010546006511848132,0.7996263479869646,0.6030219774250216,0.06669129384894708,0.09711290415269018,0.2196668595008419,1.1759308569402105,G4N8I5
G4N6F4_MAGO7,39362.3333333333,39523,41132.3333333333,39401.3333333333,40527,50326.3333333333,17214.3333333333,20252,19223,22166.6666666667,21910,26347.3333333333,64500.3333333333,53454.6666666667,39926.6666666667,50485,54086.3333333333,54888.6666666667,1.0254029299395289,1.153132532209681,1.011816866628419,0.036190925144695525,0.20555833482273636,0.01694819367308229,0.38662873150321636,0.053804085122798107,0.9455123569111237,0.6688232654164834,0.21143897006515355,0.9706386240502987,0.17468862811351024,0.6748149653517052,0.012942431052707428,G4N6F4
G4MZK5_MAGO7,11043,9600.5,7923,8175,9605,10144,7196,6836.5,5405.5,9205,9923,5778,10530.5,10822,12761.5,6747,11179.5,8969,1.000468725587209,1.3464492064652966,0.8287747181666975,6.760696470079128e-4,0.42915980654748664,-0.27094810070923375,0.8519453450088218,0.2602371924987141,0.17435861685377102,0.9426167335018817,0.5003311731158516,0.3461846504459789,0.025664854834154274,0.3007424375714433,0.4606921923081017,G4MZK5
G4NKS9_MAGO7,5013,2959,3982,2573.5,1991.6666666667,3355.3333333333,NA,NA,NA,1778,NA,1766,1624,1243,NA,NA,NA,NA,0.6462832747363134,100,0.01,-0.6297614385139682,6.643856189774724,-6.643856189774724,0.1322046484459171,NA,NA,0.40312100804425216,NA,NA,0.39456456865429984,NA,NA,G4NKS9
ATG7_MAGO7,5913,6106,6271,4614.5,5509.5,5299,4642,4114,1855,4907,4642.5,4073.5,5483,5898.5,4154,5188.5,6050,5564,0.8678349164755977,1.1284637822070978,1.014772934524895,-0.20450746216344431,0.1743601162978493,0.021156946245439873,0.0298392806190103,0.32206367196292907,0.5083768629437456,0.2237673545453507,0.5662234008710593,0.6655543956202769,0.6502032724768356,0.24701218608507258,0.17681644394239562,ATG7
SEC24_MAGO7,30023,30255.6666666667,29515,25891,27418.3333333333,24178,24006.6666666667,20583.3333333333,20872.3333333333,23186,19141,21145.6666666667,33752.3333333333,32980.3333333333,30679.3333333333,14893,33047.6666666667,31065.3333333333,0.8623721813276488,1.0130954852516123,0.9419350926309619,-0.21361745495552872,0.01877015598204307,-0.08630044562860863,0.012970376671723823,0.7000375457545913,0.35150965099030984,0.16458988265098498,0.8589181441720708,0.5384764222498108,0.7835968644086387,0.0660482229304364,0.2688333079852702,SEC24
G4NGW5_MAGO7,4728.3333333333,6750.6666666667,8463.6666666667,9052,7837.3333333333,9699.6666666667,13464.6666666667,13694,13146.6666666667,12145,12418.6666666667,11719.3333333333,11398,11913,9620.3333333333,14645.6666666667,14851.3333333333,12061.3333333333,1.3409046020146094,0.9019903946130591,1.28493302918641,0.4232066010782306,-0.14881602473031025,0.3616931679962057,0.1409946120294613,0.006533255011781895,0.0644111028315112,0.4167533049512392,0.07584897880363255,0.18313364757055264,0.38012094742942343,1.120050261982496,0.7372318544328627,G4NGW5
G4N3Q6_MAGO7,3204.3333333333,5443,5304,7641.3333333333,6916.3333333333,6722,1799,2215.5,2242,6121,NA,4303,NA,1725,NA,2413,NA,NA,1.3039844142785257,2.352516361995035,1.3988405797101449,0.3829266260279964,1.234204757082189,0.48423155366285753,0.034626684302266245,0.021098268892663075,NA,0.2385964218540118,0.13250383979948524,NA,0.6223360735772873,0.8777715362210204,NA,G4N3Q6
G4MY77_MAGO7,18421.6666666667,18454.3333333333,19664.3333333333,15495,16394.6666666667,18215.3333333333,19151,16279,14321,15737,17571.3333333333,17191.6666666667,23276.6666666667,27646,24449.6666666667,30430.3333333333,34454.6666666667,38783,0.8883911637736429,1.0560640497983107,1.4092080328293495,-0.1707330514434222,0.07869733613973402,0.4948846036824125,0.07539351847595425,0.8766860435114858,0.026313050818134055,0.3144476244879478,0.9507646818385963,0.10844360272886433,0.5024516818248368,0.02192695942965375,0.964796062658549,G4MY77
G4MUJ6_MAGO7,10722.6666666667,8655.6666666667,6595.6666666667,8330.3333333333,8469,11639,6583.6666666667,12313,11605,11379.6666666667,11964.3333333333,13682.6666666667,17892,18622.3333333333,12088.6666666667,18598.3333333333,21060.6666666667,21152,0.9784341664420187,1.030963665086885,1.1770996348461156,-0.03145331193801404,0.043993487776156484,0.23523644154433898,0.6364363618647844,0.3230805021536679,0.14204914564842366,0.8180846964381003,0.5662234008710593,0.3040647899870144,0.08720173142457788,0.24701218608507258,0.5170338672602564,G4MUJ6
G4MV01_MAGO7,14781,13633,NA,7560,7387,9123,10355,9873,10075,6602,NA,6996,5045,1208,NA,NA,6189,NA,0.5321320475821778,0.6748387096774193,1.9795298256836718,-0.9101438026320292,-0.5673853639146585,0.9851578046965067,0.005028612607052739,7.574327689656245e-4,0.5259510833385368,0.11855068936408145,0.03269912736595446,0.6817031911689131,0.9260959162859943,1.4854638371014122,0.16640467299023975,G4MV01
G4N4E7_MAGO7,3238,2147,1928,NA,NA,NA,1366,8796.5,1773,11862,NA,13769,18776,2095,9101.6666666667,NA,1693.5,2134,0.01,7.228144388042865,0.2102636879692356,-6.643856189774724,2.8536253254931645,-2.2497283732533253,NA,0.0697464654293215,0.2864821045671053,NA,0.24688034588474117,0.47072898388119244,NA,0.6075134828244735,0.3272290603461819,G4N4E7
G4N500_MAGO7,6057.3333333333,8044.5,7570,6156.6666666667,9411.3333333333,8039,10784.6666666667,8038.6666666667,8484.6666666667,9514,6693,8446.6666666667,9132.3333333333,8720,7885.6666666667,5974.5,7814.6666666667,7184.3333333333,1.0619550858652576,0.9955213325999843,0.8238914373088647,0.08672275035138473,-0.0064758637166153045,-0.2794738462830302,0.5947387961043622,0.4961784152440321,0.07172121473191057,0.8009681325611321,0.7194439122187697,0.19675179557569253,0.09638476247776773,0.14300305796554624,0.7060812955378595,G4N500
G4N6U2_MAGO7,5900.5,5164,7081.5,8004.5,9170,5311,5257.5,5840,6801.5,5181.6666666667,9383,7428,7509,7694,9539,9491.5,17957,11784.5,1.3565799508516228,1.271917808219178,1.531648037431765,0.43997407622142287,0.34700544616804113,0.6150848135886351,0.31892737412939,0.35131784785327985,0.13783338438814696,0.6153662795701691,0.5935142429642531,0.29890605584438207,0.21086630561510902,0.22656885452479017,0.5244652860542085,G4N6U2
G4ML01_MAGO7,10670,8963,8213.5,5790.5,7992.5,15041,7788,5684.5,5594.5,5709,5508,6975,12387,12017,6632,11977,16543,12175,0.8917215218118933,1.0043099656961914,1.0131480402762754,-0.16533485764276887,0.006204604903137067,0.018844994837804437,0.9154610975816506,0.7490876133321056,0.2480401339370575,0.9700428698627198,0.888545413686487,0.43297378978993245,0.013209072194157219,0.05132037043671558,0.36353839300952184,G4ML01
G4NG04_MAGO7,NA,2074,NA,4732,4906,NA,NA,4204,3507.3333333333,3518.5,NA,6091.5,8876,14728.5,17734,18897,16567.5,23995,2.323529411764706,1.2462176882510645,1.2830227110703738,1.2163179069267636,0.31755609912355315,0.35954670811941797,0.03491258210923552,0.5501785234493053,0.15047321559466872,0.2385964218540118,0.7582894536355764,0.31537439412550433,0.6223360735772873,0.12016498418187248,0.5011735708087421,G4NG04
G4MRJ0_MAGO7,8246.6666666667,9707,9640.6666666667,12188.3333333333,10915.3333333333,5433.6666666667,18335.6666666667,15456,14045,11568.3333333333,11086.6666666667,12479.3333333333,12301.6666666667,14133.3333333333,13443.6666666667,14728,12587.3333333333,11459,1.132217688956496,0.7484687715665954,0.9363021001214897,0.1791513685800157,-0.41798597104972507,-0.09495400094682667,0.8896246728750464,0.0331895020459209,0.7541466488302424,0.9571309882976308,0.16575304349640557,0.8546674712827428,0.019028622722629524,0.7805384884944737,0.06820282501154398,G4MRJ0
G4NCH0_MAGO7,17600,17707.3333333333,16787.3333333333,15990,15170.3333333333,16665.6666666667,15181,15313.3333333333,15611,12414,11300.3333333333,10911.3333333333,10633,8903.3333333333,9656.3333333333,9748.3333333333,7178.6666666667,7018.6666666667,0.9085227272727273,0.7379407923378314,0.7434153750561004,-0.1384054900443275,-0.43842302660605886,-0.4277595690662056,0.05233687426392222,0.0012173199437269025,0.16037988618452123,0.27718590885819216,0.037877359872482405,0.330237610370677,0.5572288514797121,1.4216202998052845,0.48117346697182173,G4NCH0
G4NBP8_MAGO7,21406.9031253333,17463.8418463333,19109.3448543333,17772.400421,18803.5493243333,16666.3918566667,17916.341752,19441.0092666667,21730.0059173333,12557.2602486667,15689.7682223333,15700.4511066667,20707.1051883333,22733.6073703333,21170.7200956667,26902.463652666702,23600.7656046667,27980.5896836667,0.9300371392360879,0.8070449433525434,1.2707391874768206,-0.10463976627756055,-0.3092790772128274,0.3456679551696462,0.29102708190167215,0.029608266185182624,0.03346804654726175,0.5934816229260336,0.1558145925497516,0.1268075025895184,0.22659272436799502,0.8073918716502158,0.8968550505801853,G4NBP8
